id,app,content,score,timestamp,aspects,opinions,sentiments,categories,mapped_categories
1650,UBL Digital,good experience with UBL Digital,2,09/07/2025 2:44,['UBL Digital'],['good'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1651,UBL Digital,Crashing on paying school fee. Please fix the bug. Otherwise a great app.,4,09/07/2025 1:19,['app'],['great'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1652,UBL Digital,good,1,09/07/2025 0:49,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1653,UBL Digital,i love you ❤️ ubl,5,08/07/2025 22:38,['NULL'],['love'],['positive'],['COMPANY#GENERAL'],['BANK_REPUTATION']
1654,UBL Digital,very easy and best app for new user.,5,08/07/2025 21:56,['app'],['easy'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1655,UBL Digital,nice job,5,08/07/2025 18:44,['job'],['nice'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1656,UBL Digital,"Salam ! ""Everything is functioning well; however, the option to pay Jazz and Zong postpaid bills is not appearing. Could you please assist me with this?""",5,08/07/2025 18:40,['option to pay Jazz and Zong postpaid bills'],['not appearing'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1657,UBL Digital,easy to use brilliant banking app,5,08/07/2025 18:21,['banking app'],['easy to use'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1658,UBL Digital,Alhamdullilah I have a very fine and relaxing experience,5,08/07/2025 18:19,['Alhamdullilah'],['fine'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
1659,UBL Digital,overall good experience,4,08/07/2025 18:05,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1660,UBL Digital,UBL is best for smart and secure banking.,5,08/07/2025 16:04,['UBL'],['best'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1661,UBL Digital,good 👍,4,08/07/2025 15:43,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1662,UBL Digital,good,5,08/07/2025 14:19,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1663,UBL Digital,nice app and fast working,5,08/07/2025 13:05,['app'],['nice'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1664,UBL Digital,Excellent 👌,5,08/07/2025 13:04,['NULL'],['Excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1665,UBL Digital,good,5,08/07/2025 13:01,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1666,UBL Digital,lots of features are missing like bundles packages co operates payments and so many more only basic features have in UbL Against HBL mobile App Was Perfectly Functional With All Features UBL need to Improve,3,08/07/2025 11:14,['HBL mobile App'],['perfectly functional'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1667,UBL Digital,awesome,5,08/07/2025 10:51,['NULL'],['awesome'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1668,UBL Digital,found ok,5,08/07/2025 9:34,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1669,UBL Digital,I have very good experience with this app,5,08/07/2025 9:05,['app'],['good experience'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1670,UBL Digital,best service,5,08/07/2025 8:01,['service'],['best'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1671,UBL Digital,easy access. safe and secure transactions done on time.,5,08/07/2025 2:01,['NULL'],['easy'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1672,UBL Digital,nice banking,5,07/07/2025 23:46,['banking'],['nice'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1673,UBL Digital,I love it💖.,5,07/07/2025 23:20,['NULL'],['love'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1674,UBL Digital,best servise,5,07/07/2025 22:57,['servise'],['best'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1675,UBL Digital,very wonderful,5,07/07/2025 19:55,['NULL'],['wonderful'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1676,UBL Digital,doesn't work,1,07/07/2025 19:46,['NULL'],['NULL'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1677,UBL Digital,assalamualaikum mene 4weeks pehle account banaya tha or mene debit cards order nahin kiya tha or mere account se cards ki fees cut ho gai 3000/pkr plus or wo bhi meri mere account ko access kar ke without meri permission ke ye illegal han mujhe mere payment wapis chahiye jo bagar kisi waja cut ki gai han please,1,07/07/2025 18:59,['NULL'],['NULL'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1678,UBL Digital,Good Bank,5,07/07/2025 17:19,['Bank'],['Good'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1679,UBL Digital,very good bank,5,07/07/2025 17:16,['bank'],['good'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1680,UBL Digital,Amazing UBL in your pocket just open the mobile and get everything you want 🙂🙂,5,07/07/2025 16:49,['UBL'],['Amazing'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1681,UBL Digital,"excellent app, the only decent banking app in Pakistan",5,07/07/2025 14:30,"['app', 'banking app']","['excellent', 'decent']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1682,UBL Digital,Good,5,07/07/2025 14:15,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1683,UBL Digital,Nice,5,07/07/2025 13:44,['NULL'],['Nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1684,UBL Digital,very nice service ubl,5,07/07/2025 13:11,['service'],['nice'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1685,UBL Digital,Excellent service,5,07/07/2025 12:40,['service'],['Excellent'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1686,UBL Digital,"the UBL everything is very good MashaAllah, I'm proud of UBL and UBL team",5,07/07/2025 12:40,"['UBL', 'NULL']","['good', 'proud']","['positive', 'positive']","['COMPANY#GENERAL', 'COMPANY#GENERAL']","['BANK_REPUTATION', 'BANK_REPUTATION']"
1687,UBL Digital,very good 👍,5,07/07/2025 12:30,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1688,UBL Digital,Need improvements,1,07/07/2025 12:26,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1689,UBL Digital,good,5,07/07/2025 12:00,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1690,UBL Digital,nice app,5,07/07/2025 11:39,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1691,UBL Digital,they hold my payment from 2 yeas always make new story and 0349 bank branch staff Third class staff they hairring lie lie lie every time all I give proof in bank they not do any this just sit and lie lie every time if you want growth your bank kindly throw out this kind of staff from your 0349 branch they treat like we are Beggar third class staff I told in bank I'm not in Pakistan I'm overseas I give all proof I call head office always make new and new drama what kind of this bank I don't know,1,07/07/2025 3:16,['NULL'],['NULL'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
1692,UBL Digital,"its been a year and they're not fixing my log in issue, I have write them multiple email and sent screenshot of app shows error but they have worst customer support",1,07/07/2025 2:48,['customer support'],['worst'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1693,UBL Digital,Now it is working properly.,5,06/07/2025 14:03,['NULL'],['properly'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1694,UBL Digital,good app,5,06/07/2025 13:21,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1695,UBL Digital,good app,5,06/07/2025 13:18,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1696,UBL Digital,good 👍 job,5,06/07/2025 3:07,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1697,UBL Digital,"It’s been 9 months since I submitted a reversal request of PKR 150,000 from UBL to ABL. Both parties submitted written consent but funds are still locked. Kindly resolve or escalate. I had give 5 star before 3 years but now my mind is changed due this annoying issue because I wait 7 months but still no response 😞😞",1,06/07/2025 0:12,['reversal request'],['annoying'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1698,UBL Digital,"Hi, I want to open UBL smart account. I have tried 4 times and did my biometric with fingers and thumb. But every time, when biometric proceesed, it is just loading and then it shows time-out on the screen. I request to please resolve this!!!",1,05/07/2025 20:51,['UBL smart account'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1699,UBL Digital,please add thumb in biometric please please,5,05/07/2025 19:31,['biometric'],['NULL'],['positive'],['HARDWARE#GENERAL'],['BIOMETRIC#GENERAL']
1700,UBL Digital,great,5,05/07/2025 14:21,['NULL'],['great'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1701,UBL Digital,one of the worst bank of Pakistan. Totally unsupportive. TO EVERY ONE DO NOT SEND REMITTANCE THROUGH THIS BANK SPECIALLY DURINFG MUHARRAM OR EID. THEY WILL NOT CREDIT YOUR ACCOUNT ON TIME AND WILL DELAY IT FOR WEEK WITHOUT ANY VALID REASON. CLOSING MY ACCOUNT HAVE HAD ENOUGH WITH THEM. THRLE WHOLE COUNTRY IS HIJACKED BY THEIVES CORRUPT SYSTEM. DAMN THEM.,1,05/07/2025 12:55,"['bank', 'NULL']","['worst', 'unsupportive']","['negative', 'negative']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1702,UBL Digital,Which account does not have annual ATM charges or any other tax deducted?,5,05/07/2025 12:06,['account'],['not have annual ATM charges or any other tax deducted'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1703,UBL Digital,Awesome bank account,5,05/07/2025 10:37,['bank account'],['Awesome'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1704,UBL Digital,good,5,05/07/2025 5:59,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1705,UBL Digital,Hands down best Banking app in Pakistan 👌🏻,5,05/07/2025 1:24,['Banking app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1706,UBL Digital,good,5,04/07/2025 23:29,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1707,UBL Digital,good,5,04/07/2025 23:22,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1708,UBL Digital,Great bank great service,5,04/07/2025 22:00,"['bank', 'service']","['Great', 'great']","['positive', 'positive']","['SUPPORT#GENERAL', 'SERVICE#GENERAL']","['CUSTOMER_SUPPORT', 'BRANCH_SERVICE']"
1709,UBL Digital,"The scan CNIC/NICOP to update the contact phone number feature is broken for NICOP holders. The app scans the front of NICOP just fine, but the backside scan is looking for an URDU CNIC, not English NICOPs. IF you are overseas, they will not help you. OTP is king, and you will be stuck.",1,04/07/2025 18:56,"['scan CNIC/NICOP', 'app', 'backside scan']","['broken', 'fine', 'NULL']","['negative', 'positive', 'negative']","['SOFTWARE#USABILITY', 'SOFTWARE#USABILITY', 'SOFTWARE#USABILITY']","['APP#USABILITY_FEATURES', 'APP#USABILITY_FEATURES', 'APP#USABILITY_FEATURES']"
1710,UBL Digital,good,5,04/07/2025 18:01,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1711,UBL Digital,good app,5,04/07/2025 17:41,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1712,UBL Digital,گریٹ ورکنگ,5,04/07/2025 17:06,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1713,UBL Digital,Facing issue while paying online,5,04/07/2025 16:50,['online'],['Facing issue'],['negative'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1714,UBL Digital,working well with cool features.,5,04/07/2025 16:50,['NULL'],['well'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1715,UBL Digital,good,4,04/07/2025 16:11,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1716,UBL Digital,good app,5,04/07/2025 15:55,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1717,UBL Digital,good,5,04/07/2025 15:41,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1718,UBL Digital,Because this app is not working in patch mobiles,1,04/07/2025 15:38,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1719,UBL Digital,nice,5,04/07/2025 15:24,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1720,UBL Digital,MashaAllaha very nice,5,04/07/2025 14:59,['MashaAllaha'],['nice'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
1721,UBL Digital,"Brother, what kind of update have you put in the bank that the entire name is not showing? Please give the same update as before.",1,04/07/2025 13:46,['bank'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1722,UBL Digital,Good in working,5,04/07/2025 13:36,['working'],['Good'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1723,UBL Digital,"recently update app but it has bug plz fix this issue when details of account is selected, app is disappear totally.",4,04/07/2025 12:35,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1724,UBL Digital,"excellent app , but need to improve more.",5,04/07/2025 11:06,['app'],['excellent'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1725,UBL Digital,"overall good but one thing disappointed me. Why do you have some wallet transfer limits restricted? while Jazzcash & Easypaisa reached their daily transaction limit upto 1 Millon. i am using HBL, Alfalah and NBP also but they don't have restricted any debit transaction limit. All banks are allowed IBFT And Raast Also with no Wallet transfer limit restrict. its request to review this matter and take it seriously. make customers happy to feel free banking experience. 🙏🙏",2,04/07/2025 10:45,['NULL'],['good'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1726,UBL Digital,third class Bank,1,04/07/2025 9:47,['Bank'],['third class'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
1727,UBL Digital,nice 👍 working,5,04/07/2025 9:45,['NULL'],['nice'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
1728,UBL Digital,niec,5,04/07/2025 7:05,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1729,UBL Digital,good but i think you need to add some other options like easyways for less educated peoples,4,04/07/2025 2:40,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1730,UBL Digital,my application is not working some options,5,04/07/2025 2:18,['NULL'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
1731,UBL Digital,nice experience,5,04/07/2025 2:11,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1732,UBL Digital,good,5,03/07/2025 23:25,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1733,UBL Digital,One of the best looking and functioning banking app in Pakistan. Edit: UBL Pay is working now,5,03/07/2025 23:19,['banking app'],['best looking'],['positive'],['SOFTWARE#DESIGN_FEATURES'],['APP#DESIGN_FEEDBACK']
1734,UBL Digital,good,5,03/07/2025 21:08,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1735,UBL Digital,Excellent,5,03/07/2025 21:07,['NULL'],['Excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1736,UBL Digital,"United Bank Limited (UBL) has established itself as one of Pakistan’s most trusted and innovative financial institutions, renowned for its customer-centric approach and commitment to excellence. With a rich legacy spanning decades, UBL consistently delivers a wide range of banking services that combine modern technology with personalized care, making banking convenient, secure, and accessible for millions of individuals and businesses.",5,03/07/2025 20:54,"['United Bank Limited (UBL)', 'banking services']","['trusted and innovative', 'wide range']","['positive', 'positive']","['SUPPORT#GENERAL', 'SUPPORT#GENERAL']","['CUSTOMER_SUPPORT', 'CUSTOMER_SUPPORT']"
1737,UBL Digital,good,5,03/07/2025 20:44,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1738,UBL Digital,it is very nice app now ha day,3,03/07/2025 20:43,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1739,UBL Digital,easy Money transfer app,5,03/07/2025 20:35,['Money transfer app'],['easy'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1740,UBL Digital,very nice app easy format I like it 10 out of 10 Pakistan zindabad,5,03/07/2025 20:09,"['app', 'format']","['nice', 'easy']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
1741,UBL Digital,Excellent App More Feature Add App Suggest. And App Fix Bugs Hang & More. Thanks,5,03/07/2025 19:23,['App'],['Excellent'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1742,UBL Digital,very nice 👍,5,03/07/2025 18:34,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1743,UBL Digital,good,5,03/07/2025 17:23,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1744,UBL Digital,Good,5,03/07/2025 17:14,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1745,UBL Digital,"Nice App, Easy to Operate. Great features",5,03/07/2025 17:14,"['App', 'features']","['Nice', 'easy to operate']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#OPERATION_PERFORMANCE']","['APP#FEATURES', 'APP#PERFORMANCE']"
1746,UBL Digital,dear admin i have changed my cell phone but same issue occurs. no transaction. app showing loading all the time.,1,03/07/2025 16:53,"['cell phone', 'app']","['NULL', 'NULL']","['negative', 'negative']","['LAPTOP#OPERATION_PERFORMANCE', 'SOFTWARE#OPERATION_PERFORMANCE']","['DEVICE#PERFORMANCE', 'APP#PERFORMANCE']"
1747,UBL Digital,good,5,03/07/2025 16:34,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
1748,UBL Digital,very good app for transections,5,03/07/2025 15:23,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
1749,UBL Digital,simple and easy to use app,5,03/07/2025 14:29,['app'],['simple'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
1750,UBL Digital,"I can't find an option for payment to UET lahore fee in new version even in the old version it was not simple to find the option, and now 🤷🏻 i think you are trying ways to make it more difficult. why don't you add UET To ""education"" option.",1,03/07/2025 14:29,['option for payment to UET lahore fee'],['difficult'],['negative'],['SOFTWARE#DESIGN_FEATURES'],['APP#DESIGN_FEEDBACK']
